index,Speaker,Sentence,class,opinion-tag,label,Act Tag,act_label
11,T,Call something one and  zero draw it?,30,Irrelevant,0,8 - Press for Accuracy,5
12,David,Maybe the orange,30,Irrelevant,0,1 - None,7
13,T,Just sketch it …,30,Irrelevant,0,1 - None,0
14,David,If this is the one here,30,Irrelevant,0,5 - Providing Evidence / Explaining Reasoning,11
15,David,then one half would be there…,30,Irrelevant,0,5 - Providing Evidence / Explaining Reasoning,11
16,T,"Can you mark one half right where you put it, like  put it underneath so we can see it?",30,Irrelevant,0,2 - Keeping Everyone Together,1
17,David,What do you mean?,30,Irrelevant,0,3 - Asking for More Information,9
18,T,Just draw the number one half where you want to  show one half.,30,Irrelevant,0,8 - Press for Accuracy,5
19,David,"Then, one third.",30,Irrelevant,0,5 - Providing Evidence / Explaining Reasoning,11
20,David,And then like one fourth.,30,Irrelevant,0,5 - Providing Evidence / Explaining Reasoning,11
21,T,"Then, one fifth.",30,Irrelevant,0,8 - Press for Accuracy,5
22,T,Thank you very much.,30,Irrelevant,0,1 - None,0
23,T,Does  anyone have a question to ask David before he sits  down about what he did here?,30,Irrelevant,0,3 - Getting Students to Relate,2
24,T,"Thank you, David.",30,Irrelevant,0,1 - None,0
25,T,Where do you think one fifth would be Meredith?,30,Irrelevant,0,8 - Press for Accuracy,5
26,Meredith,The whole would be divided into fifths.,30,Irrelevant,0,4 - Making a Claim,10
27,T,So do you think it would be to the right of a quarter  or to the left of a quarter?,30,Irrelevant,0,8 - Press for Accuracy,5
28,Meredith,Left.,30,New,1,4 - Making a Claim,10
29,T,So somewhere like this maybe?,30,Strengthened,2,2 - Keeping Everyone Together,1
30,T,I'm going to do this.,30,Irrelevant,0,1 - None,0
31,T,I'm going to call this zero and  I'm going to call this one.,30,Irrelevant,0,1 - None,0
32,T,I wonder who wants to   come up here and mark where the number one half  would be?,30,Irrelevant,0,8 - Press for Accuracy,5
33,T,Michael?,30,Irrelevant,0,2 - Keeping Everyone Together,1
34,T,Do you want to mark the number underneath?,30,Irrelevant,0,8 - Press for Accuracy,5
35,T,Where I put the zero and the one.,30,Irrelevant,0,1 - None,0
36,T,"Thank you, Michael.",30,Irrelevant,0,1 - None,0
37,T,How many of you agree with  that?,30,Irrelevant,0,3 - Getting Students to Relate,2
38,T,Would you put it in the same place?,30,Irrelevant,0,3 - Getting Students to Relate,2
39,T,What do you think the next question I'm going to  ask you?,30,Irrelevant,0,8 - Press for Accuracy,5
40,Class,Where would you put one third?,30,New,1,4 - Making a Claim,10
41,T,"So, where do you put one third?",30,Irrelevant,0,8 - Press for Accuracy,5
42,T,Would you call on  someone?,30,Irrelevant,0,2 - Keeping Everyone Together,1
43,T,Erik?,30,Irrelevant,0,2 - Keeping Everyone Together,1
44,T,You got to watch because if you don't agree you've  got to say it.,30,Irrelevant,0,3 - Getting Students to Relate,2
45,T,"Approximate is okay, Erik.",30,Irrelevant,0,1 - None,0
46,T,How many of you agree with that?,30,Irrelevant,0,3 - Getting Students to Relate,2
47,T,Does anyone disagree?,30,Irrelevant,0,3 - Getting Students to Relate,2
48,T,"Don't go away, Erik, what's the next question?",30,Irrelevant,0,8 - Press for Accuracy,5
49,T,Someone disagrees.,30,Irrelevant,0,1 - None,0
50,Andrew,I do.,30,Refuted,5,2 - Relating to Another Student,8
51,Andrew,The one third approximately needs to be a  little more over because the one fourth has to  be  half of the one half.,30,New,1,5 - Providing Evidence / Explaining Reasoning,11
52,Andrew,"So, if you put one fourth half of  that it would be on the left  of the one third.",30,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
53,Erik,I know.,30,Adopted,4,1 - None,7
54,Erik,"I didn't, I didn't put the one third.",30,Irrelevant,0,4 - Making a Claim,10
55,Erik,"The one  third, if it was one fourth it would probably be about  here right or just about an inch over.",30,Weakened,3,4 - Making a Claim,10
56,Erik,"So it's not, it's  just approximate cause I don't think",30,Refuted,5,4 - Making a Claim,10
57,T,You want to call on Andrew to put in the one  quarter?,30,Irrelevant,0,8 - Press for Accuracy,5
58,Andrew,rew Should I call on someone to place one fifth?,30,Irrelevant,0,1 - None,7
59,T,How many of you agree with what's up there?,30,Irrelevant,0,3 - Getting Students to Relate,2
60,T,Anyone disagree?,30,Irrelevant,0,3 - Getting Students to Relate,2
61,T,Okay.,30,Irrelevant,0,1 - None,0
62,T,What about the one fifth?,30,Irrelevant,0,8 - Press for Accuracy,5
63,T,Want to call on  someone?,30,Irrelevant,0,2 - Keeping Everyone Together,1
64,T,Brian.,30,Irrelevant,0,2 - Keeping Everyone Together,1
65,T,How many agree with that?,30,Irrelevant,0,3 - Getting Students to Relate,2
66,T,Suppose I asked you to put one tenth up there.,30,Irrelevant,0,8 - Press for Accuracy,5
67,T,Where do you think it would go?,30,Irrelevant,0,8 - Press for Accuracy,5
68,T,Think about it for  a minute and tell me where you think it would go.,30,Irrelevant,0,8 - Press for Accuracy,5
69,T,One tenth.,30,Irrelevant,0,8 - Press for Accuracy,5
70,T,"Beth, is your hand up or just thinking?",30,Irrelevant,0,2 - Keeping Everyone Together,1
71,T,[Beth remains quiet]  Where to put one tenth.,30,Irrelevant,0,1 - None,0
72,T,What  do you think?,30,Irrelevant,0,8 - Press for Accuracy,5
73,T,Any ideas?,30,Irrelevant,0,8 - Press for Accuracy,5
74,T,Erin?,30,Irrelevant,0,2 - Keeping Everyone Together,1
75,T,No no ideas?,30,Irrelevant,0,2 - Keeping Everyone Together,1
76,T,People have some  ideas?,30,Irrelevant,0,2 - Keeping Everyone Together,1
77,T,Mark?,30,Irrelevant,0,2 - Keeping Everyone Together,1
78,T,What do you think?,30,Irrelevant,0,3 - Getting Students to Relate,2
79,Erik,I disagree.,30,Refuted,5,2 - Relating to Another Student,8
80,T,"Erik, disagree?",30,Irrelevant,0,3 - Getting Students to Relate,2
81,T,James?,30,Irrelevant,0,2 - Keeping Everyone Together,1
82,T,Its getting hard.,30,Irrelevant,0,1 - None,0
83,T,Brian?,30,Irrelevant,0,2 - Keeping Everyone Together,1
84,T,"Jakki, you disagree?",30,Irrelevant,0,3 - Getting Students to Relate,2
85,T,Why do you disagree?,30,Irrelevant,0,3 - Getting Students to Relate,2
86,T,For  those of you that disagree.,30,Irrelevant,0,1 - None,0
87,Jacquelyn,"Well, if one fifth is next to the end.",30,Irrelevant,0,5 - Providing Evidence / Explaining Reasoning,11
88,Jacquelyn,"Then five plus  five equals up to ten, so it would be like in the half.",30,New,1,7 - Context,0
89,T,Jakki thinks one tenth should go in the middle.,30,Irrelevant,0,5 - Revoicing,4
90,Students,no,30,Refuted,5,2 - Relating to Another Student,8
91,T,You disagree.,30,Irrelevant,0,1 - None,0
92,T,James?,30,Irrelevant,0,2 - Keeping Everyone Together,1
93,James,I think it should go more towards zero.,30,New,1,4 - Making a Claim,10
94,Students,yeah,30,Adopted,4,2 - Relating to Another Student,8
95,T,David?,30,Irrelevant,0,2 - Keeping Everyone Together,1
96,T,Alan?,30,Irrelevant,0,2 - Keeping Everyone Together,1
97,Alan,I think that the one tenth should be moved over just  a tiny bit.,30,New,1,4 - Making a Claim,10
98,T,"It's getting hard to do this, isn't it?",30,Irrelevant,0,2 - Keeping Everyone Together,1
99,Alan,"Up there you have a whole, you are dividing it into  tenths and you have a half mark.",30,Irrelevant,0,5 - Providing Evidence / Explaining Reasoning,11
100,Alan,"So you have to use  this as a guideline, you'd have five tenths on one  side and five tenths on the other side.",30,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
101,Alan,"Now, up there, if you took that little space between the zero  and the one fifth, and you cut that five times it  wouldn't reach the half way mark.",30,New,1,5 - Providing Evidence / Explaining Reasoning,11
102,Mark,"It's like one, two, three, four, this is all",30,Irrelevant,0,4 - Making a Claim,10
103,T,What do you think?,30,Irrelevant,0,3 - Getting Students to Relate,2
104,T,Brian?,30,Irrelevant,0,2 - Keeping Everyone Together,1
105,Brian,I agree with Mark.,30,Adopted,4,2 - Relating to Another Student,8
106,Brian,It is a little far back.,30,Strengthened,2,4 - Making a Claim,10
107,Brian,"I think the  third should be moved up, then the fourth should be  moved up.",30,Strengthened,2,4 - Making a Claim,10
108,Brian,I thought the fifth was wrong when I did  it because everything was kinda moved back.,30,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
109,T,Know what I would like you to do?,30,Irrelevant,0,2 - Keeping Everyone Together,1
110,T,Maybe the  problem is there isn't a lot of space; when you use  the overhead pen it takes a lot of room.,30,Irrelevant,0,1 - None,0
111,T,Know what  I would like you to do in your seats?,30,Irrelevant,0,2 - Keeping Everyone Together,1
112,T,I would like  you all to make your own number line between zero  and one.,30,Irrelevant,0,1 - None,0
113,T,I would like to see if you could place  fractions between zero and one.,30,Irrelevant,0,1 - None,0
114,T,"I'd like you to  place all the fractions, one half, one third, one  fourth, one fifth, one sixth, one seventh, one eighth,  one ninth and one tenth, with your partner.",30,Irrelevant,0,1 - None,0
0,T,"I still want to go back to the problem Brian was helping them with  the problem up there, I still wonder if we can solve this one because  you started with this other one and you said that the orange and red  [together] are one, right?",31,Irrelevant,0,2 - Keeping Everyone Together,1
1,T,Isn’t that what you said?,31,Irrelevant,0,2 - Keeping Everyone Together,1
2,Jessica,"This is one whole, and then this is one third and this is one half.",31,New,1,4 - Making a Claim,10
3,T,"Right, and you said it’s bigger by the red, right?",31,Adopted,4,2 - Keeping Everyone Together,1
4,T,"And the question  was, what number name do you give to the red?",31,Irrelevant,0,8 - Press for Accuracy,5
5,T,Now if you really  understood what mistake you made here maybe you’ll figure out  what mistake you made up there.,31,Irrelevant,0,1 - None,0
6,Jessica,"Well, we and we, um, named, well, three reds equal up to um, one  greens and then you put the purple next to it and you need one more  red, you need a red to go next to the purple, so it would be one third.",31,New,1,5 - Providing Evidence / Explaining Reasoning,11
7,T,Well how can you build a model and say that one half is bigger than  a third by a sixth and build another model that says one half is bigger  than a third by a third?,31,Refuted,5,8 - Press for Accuracy,5
8,T,How is that possible?,31,Weakened,3,8 - Press for Accuracy,5
9,T,I am so confused.,31,Irrelevant,0,1 - None,0
10,T,"Brian, it’s just his face tells me that he is so unhappy with that.",31,Irrelevant,0,1 - None,0
11,T,Do  you believe that Brian?,31,Irrelevant,0,2 - Keeping Everyone Together,1
12,T,They’re still telling me that one half is bigger  by—one half is bigger than one third by one third.,31,Irrelevant,0,1 - None,0
13,T,Can anyone tell  me what’s going on here?,31,Irrelevant,0,8 - Press for Accuracy,5
14,T,I am so confused.,31,Irrelevant,0,1 - None,0
15,Brian,"I don’t- I still don’t think so, well, because, well, well, see like I said  before when you split the ahh, when you split the thirds in half and  they make sixths, it’s still like [He goes to the overhead.]",31,Refuted,5,5 - Providing Evidence / Explaining Reasoning,11
16,T,"So Brian is giving the red rod a different number name, he’s not  calling it a third he’s calling it a sixth.",31,Adopted,4,1 - None,0
17,T,"They don’t believe that  though, they still want to call it a third.",31,Weakened,3,1 - None,0
18,T,Someone has to-,31,Irrelevant,0,1 - None,0
19,Brian,"See, well, because when you put it right there you see that, you see  that there’s one of these, if you put one of these on top of it you  might see that, that it’s that much that, that red, that red is that much  bigger than one of the halves because one of these reds I’m calling  is, is, is a sixth and anyway a half of one of these, a half of one of the  thirds.",31,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
20,Brian,But when you put it on top of one of the thirds it’s that much  bigger than one of the halves.,31,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
21,Jessica,"Well, I think they might both be answers.",31,New,1,2 - Relating to Another Student,8
22,T,You think it can be a third and a half?,31,Irrelevant,0,2 - Keeping Everyone Together,1
23,T,How many think they could  be a third and a half?,31,Irrelevant,0,2 - Keeping Everyone Together,1
24,T,How many of you don’t think it could be a  third and a sixth?,31,Irrelevant,0,2 - Keeping Everyone Together,1
25,T,How many of you disagree?,31,Irrelevant,0,3 - Getting Students to Relate,2
26,Erik,"I don’t think you can have an answer of a third because if you have  one half [he goes to the overhead]  and if you take the one half  which would be the dark green, you have the one half and then these  [purple rods] are the thirds.",31,Refuted,5,5 - Providing Evidence / Explaining Reasoning,11
27,Erik,How could one half be bigger than the  thirds by one third?,31,Weakened,3,5 - Providing Evidence / Explaining Reasoning,11
28,Erik,"Because, and you have the half and the thirds  together that the half is almost as big as two thirds, but yet the two  thirds aren't exactly, are not exactly, the green, the dark green is not,  the dark green is not exactly as big as two, two thirds but, two thirds,  it’s the, but it’s far enough so that the two thirds are not bigger than  it by one third.",31,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
29,Brian,I kind of agree with Erik.,31,Adopted,4,2 - Relating to Another Student,8
30,Brian,I think now I disagree with them  [referring to the girls].,31,Refuted,5,2 - Relating to Another Student,8
31,Erik,I don’t really think that if you have this [a purple rod] that you could  have one third bigger than it [Brian - yeah] because it’s got to be one  third and probably a third and a half.,31,Refuted,5,5 - Providing Evidence / Explaining Reasoning,11
